"intersection_id","tollgate_id","vehicle_id","starting_time","travel_seq","travel_time"
"A","2","1003226","2016-10-18 06:16:24","110#2016-10-18 06:16:24#10.06;123#2016-10-18 06:16:34#5.45;107#2016-10-18 06:16:39#3.14;108#2016-10-18 06:16:42#6.86;120#2016-10-18 06:16:49#1.04;117#2016-10-18 06:16:50#34.44","60.44"
"C","1","1018917","2016-10-18 06:17:10","115#2016-10-18 06:17:10#11.23;112#2016-10-18 06:17:53#12.59;111#2016-10-18 06:18:05#7.82;103#2016-10-18 06:18:13#1.48;116#2016-10-18 06:18:15#12.02;101#2016-10-18 06:18:27#5.85;121#2016-10-18 06:18:33#8.59;106#2016-10-18 06:18:41#1.75;113#2016-10-18 06:18:43#32.03","125.03"
"A","2","1018118","2016-10-18 06:18:18","110#2016-10-18 06:18:18#11.19;123#2016-10-18 06:18:29#6.06;107#2016-10-18 06:18:35#3.22;108#2016-10-18 06:18:39#3.33;120#2016-10-18 06:18:42#0.50;117#2016-10-18 06:18:43#17.22","42.22"
"A","2","1022678","2016-10-18 06:19:40","110#2016-10-18 06:19:40#9.74;123#2016-10-18 06:19:50#4.71;107#2016-10-18 06:19:55#3.08;108#2016-10-18 06:19:58#4.27;120#2016-10-18 06:20:02#0.81;117#2016-10-18 06:20:03#17.20","40.2"
"B","1","1009802","2016-10-18 06:23:35","105#2016-10-18 06:23:35#3.91;100#2016-10-18 06:23:39#2.81;111#2016-10-18 06:23:41#5.58;103#2016-10-18 06:23:47#1.05;116#2016-10-18 06:23:48#7.46;101#2016-10-18 06:23:56#3.45;121#2016-10-18 06:23:59#5.84;106#2016-10-18 06:24:05#0.79;113#2016-10-18 06:24:06#17.68","48.68"
"A","2","1018937","2016-10-18 06:23:54","110#2016-10-18 06:23:54#11.09;123#2016-10-18 06:24:06#4.61;107#2016-10-18 06:24:10#5.02;108#2016-10-18 06:24:15#6.38;120#2016-10-18 06:24:22#0.96;117#2016-10-18 06:24:22#21.70","49.7"
"A","2","1008599","2016-10-18 06:25:10","110#2016-10-18 06:25:10#10.16;123#2016-10-18 06:25:21#5.50;107#2016-10-18 06:25:26#3.17;108#2016-10-18 06:25:29#3.73;120#2016-10-18 06:25:33#0.56;117#2016-10-18 06:25:34#12.67","36.67"
"C","1","1010394","2016-10-18 06:26:37","115#2016-10-18 06:26:37#9.17;102#2016-10-18 06:26:46#9.43;109#2016-10-18 06:26:56#8.50;104#2016-10-18 06:27:04#23.02;112#2016-10-18 06:27:27#15.85;111#2016-10-18 06:27:43#9.85;103#2016-10-18 06:27:53#1.85;116#2016-10-18 06:27:55#13.82;101#2016-10-18 06:28:09#6.83;121#2016-10-18 06:28:16#13.14;106#2016-10-18 06:28:29#1.74;113#2016-10-18 06:28:31#24.00","138"
"A","3","1007888","2016-10-18 06:26:44","110#2016-10-18 06:26:44#9.85;123#2016-10-18 06:26:54#6.21;107#2016-10-18 06:27:00#2.99;108#2016-10-18 06:27:03#3.52;119#2016-10-18 06:27:07#0.79;114#2016-10-18 06:27:07#20.74;118#2016-10-18 06:27:28#24.63;122#2016-10-18 06:27:53#31.92","100.92"
"B","3","1006634","2016-10-18 06:30:23","105#2016-10-18 06:30:23#8.73;100#2016-10-18 06:30:32#5.14;111#2016-10-18 06:30:37#10.99;103#2016-10-18 06:30:48#18.80;122#2016-10-18 06:31:16#99.92","152.92000000000002"
"A","2","1002214","2016-10-18 06:30:37","110#2016-10-18 06:30:37#10.20;123#2016-10-18 06:30:47#4.64;107#2016-10-18 06:30:52#3.09;108#2016-10-18 06:30:55#3.91;120#2016-10-18 06:30:59#0.60;117#2016-10-18 06:30:59#12.19","34.19"
"A","2","1006552","2016-10-18 06:32:14","110#2016-10-18 06:32:14#11.36;123#2016-10-18 06:32:26#6.10;107#2016-10-18 06:32:32#3.00;108#2016-10-18 06:32:35#3.52;120#2016-10-18 06:32:38#0.53;117#2016-10-18 06:32:39#11.98","36.980000000000004"
"A","3","1019091","2016-10-18 06:32:14","110#2016-10-18 06:32:14#9.70;123#2016-10-18 06:32:24#4.29;107#2016-10-18 06:32:28#2.43;108#2016-10-18 06:32:31#3.02;119#2016-10-18 06:32:34#0.69;114#2016-10-18 06:32:34#14.54;118#2016-10-18 06:32:49#107.51;122#2016-10-18 06:34:36#41.10","183.1"
"B","3","1016967","2016-10-18 06:35:50","105#2016-10-18 06:35:50#9.94;100#2016-10-18 06:36:00#6.41;111#2016-10-18 06:36:07#55.53;103#2016-10-18 06:37:02#4.59;122#2016-10-18 06:37:09#40.71","119.71000000000001"
"A","2","1010221","2016-10-18 06:36:10","110#2016-10-18 06:36:10#6.66;123#2016-10-18 06:36:16#3.53;107#2016-10-18 06:36:20#2.43;108#2016-10-18 06:36:22#6.12;120#2016-10-18 06:36:28#1.76;117#2016-10-18 06:36:30#19.72","39.72"
"C","1","1025361","2016-10-18 06:37:20","115#2016-10-18 06:37:20#9.43;102#2016-10-18 06:37:30#12.62;109#2016-10-18 06:37:42#5.94;104#2016-10-18 06:37:48#20.97;112#2016-10-18 06:38:09#15.30;111#2016-10-18 06:38:24#8.76;103#2016-10-18 06:38:33#1.68;116#2016-10-18 06:38:35#12.03;101#2016-10-18 06:38:47#6.34;121#2016-10-18 06:38:54#26.51;106#2016-10-18 06:39:20#1.40;113#2016-10-18 06:39:21#13.45","134.45"
"B","3","1000813","2016-10-18 06:39:06","105#2016-10-18 06:39:06#9.52;100#2016-10-18 06:39:15#5.59;111#2016-10-18 06:39:21#19.40;103#2016-10-18 06:39:40#5.58;122#2016-10-18 06:39:49#47.43","90.43"
"A","2","1023696","2016-10-18 06:39:49","110#2016-10-18 06:39:49#13.59;123#2016-10-18 06:40:03#6.38;107#2016-10-18 06:40:09#3.72;108#2016-10-18 06:40:13#4.68;120#2016-10-18 06:40:18#0.70;117#2016-10-18 06:40:18#35.83","64.83"
"C","1","1011887","2016-10-18 06:40:17","115#2016-10-18 06:40:17#9.94;102#2016-10-18 06:40:27#9.07;109#2016-10-18 06:40:36#8.59;104#2016-10-18 06:40:45#20.28;112#2016-10-18 06:41:05#17.83;111#2016-10-18 06:41:23#25.25;103#2016-10-18 06:41:48#3.44;116#2016-10-18 06:41:52#16.32;101#2016-10-18 06:42:09#7.11;121#2016-10-18 06:42:16#10.84;106#2016-10-18 06:42:27#1.56;113#2016-10-18 06:42:28#27.71","158.71"
"A","3","1041325","2016-10-18 06:41:40","110#2016-10-18 06:41:40#21.52;123#2016-10-18 06:42:02#10.35;107#2016-10-18 06:42:12#8.06;108#2016-10-18 06:42:20#11.01;119#2016-10-18 06:42:31#2.48;114#2016-10-18 06:42:34#307.99;118#2016-10-18 06:47:42#53.64;122#2016-10-18 06:48:35#134.98","549.98"
"A","2","1038455","2016-10-18 06:42:06","110#2016-10-18 06:42:06#15.26;123#2016-10-18 06:42:21#6.69;107#2016-10-18 06:42:28#4.11;108#2016-10-18 06:42:32#9.36;120#2016-10-18 06:42:41#1.88;117#2016-10-18 06:42:43#20.41","57.41"
"A","2","1000149","2016-10-18 06:42:17","110#2016-10-18 06:42:17#16.89;123#2016-10-18 06:42:34#8.55;107#2016-10-18 06:42:42#7.23;108#2016-10-18 06:42:49#11.58;120#2016-10-18 06:43:01#1.67;117#2016-10-18 06:43:03#75.12","121.12"
"C","3","1050160","2016-10-18 06:42:43","115#2016-10-18 06:42:43#11.98;102#2016-10-18 06:42:55#7.53;109#2016-10-18 06:43:03#6.36;104#2016-10-18 06:43:09#14.46;112#2016-10-18 06:43:24#14.34;111#2016-10-18 06:43:38#8.52;103#2016-10-18 06:43:47#6.75;122#2016-10-18 06:43:54#33.42","104.42"
"A","3","1000657","2016-10-18 06:44:07","110#2016-10-18 06:44:07#13.24;123#2016-10-18 06:44:20#6.38;107#2016-10-18 06:44:26#3.68;108#2016-10-18 06:44:30#4.32;119#2016-10-18 06:44:34#0.97;114#2016-10-18 06:44:35#22.34;118#2016-10-18 06:44:58#91.64;122#2016-10-18 06:46:29#27.37","169.37"
"B","1","1049906","2016-10-18 06:44:31","105#2016-10-18 06:44:31#5.87;100#2016-10-18 06:44:37#5.12;111#2016-10-18 06:44:42#8.80;103#2016-10-18 06:44:51#1.66;116#2016-10-18 06:44:53#11.61;101#2016-10-18 06:45:04#7.93;121#2016-10-18 06:45:12#10.49;106#2016-10-18 06:45:23#1.21;113#2016-10-18 06:45:24#18.79","71.78999999999999"
"A","3","1026615","2016-10-18 06:44:52","110#2016-10-18 06:44:52#9.56;123#2016-10-18 06:45:01#5.18;107#2016-10-18 06:45:06#2.61;108#2016-10-18 06:45:09#2.80;119#2016-10-18 06:45:12#0.63;114#2016-10-18 06:45:12#25.68;118#2016-10-18 06:45:38#158.14;122#2016-10-18 06:48:16#8.71","212.71"
"B","1","1031323","2016-10-18 06:46:43","105#2016-10-18 06:46:43#36.95;100#2016-10-18 06:47:20#5.25;111#2016-10-18 06:47:25#10.16;103#2016-10-18 06:47:35#1.90;116#2016-10-18 06:47:37#14.81;101#2016-10-18 06:47:52#7.16;121#2016-10-18 06:47:59#49.71;106#2016-10-18 06:48:49#1.68;113#2016-10-18 06:48:51#16.09","144.09"
"A","3","1044659","2016-10-18 06:46:59","110#2016-10-18 06:46:59#10.60;123#2016-10-18 06:47:10#5.74;107#2016-10-18 06:47:15#3.31;108#2016-10-18 06:47:19#3.89;119#2016-10-18 06:47:23#0.87;114#2016-10-18 06:47:23#28.83;118#2016-10-18 06:47:52#50.30;122#2016-10-18 06:48:43#68.41","172.41"
"B","3","1031056","2016-10-18 06:47:19","105#2016-10-18 06:47:19#9.63;100#2016-10-18 06:47:28#5.40;111#2016-10-18 06:47:34#14.48;103#2016-10-18 06:47:48#6.47;122#2016-10-18 06:47:55#58.04","94.03999999999999"
"B","1","1013760","2016-10-18 06:47:40","105#2016-10-18 06:47:40#7.32;100#2016-10-18 06:47:48#4.18;111#2016-10-18 06:47:52#12.93;103#2016-10-18 06:48:05#21.12;116#2016-10-18 06:48:27#15.57;101#2016-10-18 06:48:42#8.03;121#2016-10-18 06:48:50#11.59;106#2016-10-18 06:49:02#1.34;113#2016-10-18 06:49:03#20.45","103.45"
"B","1","1000121","2016-10-18 06:47:40","105#2016-10-18 06:47:40#11.55;100#2016-10-18 06:47:52#6.59;111#2016-10-18 06:47:58#18.12;103#2016-10-18 06:48:16#10.34;116#2016-10-18 06:48:29#18.25;101#2016-10-18 06:48:47#8.08;121#2016-10-18 06:48:55#11.63;106#2016-10-18 06:49:07#1.48;113#2016-10-18 06:49:08#13.49","101.49"
"A","2","1017861","2016-10-18 06:48:37","110#2016-10-18 06:48:37#15.82;123#2016-10-18 06:48:53#8.56;107#2016-10-18 06:49:02#4.93;108#2016-10-18 06:49:07#5.80;120#2016-10-18 06:49:12#0.87;117#2016-10-18 06:49:13#19.73","55.730000000000004"
"C","1","1009196","2016-10-18 06:48:58","115#2016-10-18 06:48:58#9.32;102#2016-10-18 06:49:07#9.08;109#2016-10-18 06:49:16#8.55;104#2016-10-18 06:49:24#20.41;112#2016-10-18 06:49:45#14.75;111#2016-10-18 06:50:00#8.27;103#2016-10-18 06:50:08#1.48;116#2016-10-18 06:50:10#11.79;101#2016-10-18 06:50:21#7.43;121#2016-10-18 06:50:29#27.27;106#2016-10-18 06:50:56#1.76;113#2016-10-18 06:50:58#16.94","136.94"
"A","2","1018815","2016-10-18 06:53:21","110#2016-10-18 06:53:21#27.81;123#2016-10-18 06:53:48#15.05;107#2016-10-18 06:54:03#8.68;108#2016-10-18 06:54:12#10.21;120#2016-10-18 06:54:22#1.53;117#2016-10-18 06:54:24#34.70","97.7"
"A","2","1011408","2016-10-18 06:54:17","110#2016-10-18 06:54:17#10.05;123#2016-10-18 06:54:27#5.81;107#2016-10-18 06:54:33#4.42;108#2016-10-18 06:54:38#6.29;120#2016-10-18 06:54:44#1.00;117#2016-10-18 06:54:45#19.07","47.07"
"A","3","1041326","2016-10-18 06:57:01","110#2016-10-18 06:57:01#8.06;123#2016-10-18 06:57:09#5.49;107#2016-10-18 06:57:14#3.80;108#2016-10-18 06:57:18#3.66;119#2016-10-18 06:57:22#0.64;114#2016-10-18 06:57:22#42.62;118#2016-10-18 06:58:05#31.22;122#2016-10-18 06:58:36#26.70","121.7"
"A","2","1001454","2016-10-18 06:57:58","110#2016-10-18 06:57:58#21.82;123#2016-10-18 06:58:20#6.35;107#2016-10-18 06:58:26#3.66;108#2016-10-18 06:58:30#4.31;120#2016-10-18 06:58:34#0.65;117#2016-10-18 06:58:35#20.59","57.59"
"A","2","1030609","2016-10-18 06:58:06","110#2016-10-18 06:58:06#10.13;123#2016-10-18 06:58:16#5.38;107#2016-10-18 06:58:21#3.10;108#2016-10-18 06:58:24#3.65;120#2016-10-18 06:58:28#0.55;117#2016-10-18 06:58:28#17.55","39.55"
"A","3","1005323","2016-10-18 06:58:14","110#2016-10-18 06:58:14#10.79;123#2016-10-18 06:58:25#5.84;107#2016-10-18 06:58:31#3.37;108#2016-10-18 06:58:34#3.96;119#2016-10-18 06:58:38#0.89;114#2016-10-18 06:58:39#22.33;118#2016-10-18 06:59:01#50.43;122#2016-10-18 06:59:52#77.91","175.91"
"B","1","1003734","2016-10-18 06:58:42","105#2016-10-18 06:58:42#8.73;100#2016-10-18 06:58:51#6.49;111#2016-10-18 06:58:58#12.59;103#2016-10-18 06:59:10#2.37;116#2016-10-18 06:59:13#17.20;101#2016-10-18 06:59:30#7.71;121#2016-10-18 06:59:38#43.23;106#2016-10-18 07:00:21#2.86;113#2016-10-18 07:00:24#39.80","141.8"
"B","1","1011956","2016-10-18 07:01:51","105#2016-10-18 07:01:51#9.84;100#2016-10-18 07:02:01#7.32;111#2016-10-18 07:02:08#15.27;103#2016-10-18 07:02:23#2.90;116#2016-10-18 07:02:27#22.71;101#2016-10-18 07:02:50#10.60;121#2016-10-18 07:03:00#14.89;106#2016-10-18 07:03:15#1.89;113#2016-10-18 07:03:17#18.17","104.17"
"B","1","1037467","2016-10-18 07:02:11","105#2016-10-18 07:02:11#8.18;100#2016-10-18 07:02:19#5.33;111#2016-10-18 07:02:24#6.60;103#2016-10-18 07:02:31#1.26;116#2016-10-18 07:02:32#9.82;101#2016-10-18 07:02:42#6.85;121#2016-10-18 07:02:49#10.83;106#2016-10-18 07:03:00#1.38;113#2016-10-18 07:03:01#16.57","66.57"
"A","2","1019052","2016-10-18 07:02:49","110#2016-10-18 07:02:49#10.43;123#2016-10-18 07:02:59#5.65;107#2016-10-18 07:03:05#3.35;108#2016-10-18 07:03:08#4.44;120#2016-10-18 07:03:13#0.67;117#2016-10-18 07:03:13#35.25","59.25"
"C","1","1016914","2016-10-18 07:04:23","115#2016-10-18 07:04:23#9.76;102#2016-10-18 07:04:33#10.63;109#2016-10-18 07:04:43#9.37;104#2016-10-18 07:04:53#58.85;112#2016-10-18 07:05:52#25.58;111#2016-10-18 07:06:17#11.94;103#2016-10-18 07:06:29#2.30;116#2016-10-18 07:06:32#12.92;101#2016-10-18 07:06:45#7.02;121#2016-10-18 07:06:52#10.52;106#2016-10-18 07:07:02#2.80;113#2016-10-18 07:07:05#27.34","189.34"
"B","3","1002165","2016-10-18 07:04:55","105#2016-10-18 07:04:55#9.17;100#2016-10-18 07:05:04#6.58;111#2016-10-18 07:05:10#14.89;103#2016-10-18 07:05:25#77.48;122#2016-10-18 07:06:44#11.60","120.6"
"C","1","1036601","2016-10-18 07:06:47","115#2016-10-18 07:06:47#14.73;102#2016-10-18 07:07:02#10.98;109#2016-10-18 07:07:13#11.31;104#2016-10-18 07:07:24#24.22;112#2016-10-18 07:07:48#23.57;111#2016-10-18 07:08:12#17.68;103#2016-10-18 07:08:29#3.68;116#2016-10-18 07:08:34#25.72;101#2016-10-18 07:08:59#8.26;121#2016-10-18 07:09:08#11.61;106#2016-10-18 07:09:19#1.48;113#2016-10-18 07:09:21#18.62","172.62"
"A","2","1005141","2016-10-18 07:07:26","110#2016-10-18 07:07:26#13.96;123#2016-10-18 07:07:40#7.47;107#2016-10-18 07:07:47#4.30;108#2016-10-18 07:07:52#5.06;120#2016-10-18 07:07:57#0.76;117#2016-10-18 07:07:57#18.29","49.29"
"C","3","1000221","2016-10-18 07:10:23","115#2016-10-18 07:10:23#8.14;102#2016-10-18 07:10:31#9.97;109#2016-10-18 07:10:41#10.27;104#2016-10-18 07:10:52#53.18;122#2016-10-18 07:13:08#23.61","188.61"
"C","3","1050621","2016-10-18 07:10:23","115#2016-10-18 07:10:23#7.87;102#2016-10-18 07:10:31#9.64;109#2016-10-18 07:10:40#9.93;104#2016-10-18 07:10:50#55.74;112#2016-10-18 07:11:46#43.18;111#2016-10-18 07:12:29#25.56;103#2016-10-18 07:12:55#3.73;122#2016-10-18 07:13:01#26.76","184.76"
"C","3","1047297","2016-10-18 07:10:24","115#2016-10-18 07:10:24#8.50;102#2016-10-18 07:10:32#9.05;109#2016-10-18 07:10:41#10.43;104#2016-10-18 07:10:52#59.53;112#2016-10-18 07:11:51#26.30;111#2016-10-18 07:12:17#25.05;103#2016-10-18 07:12:42#5.90;122#2016-10-18 07:12:52#46.65","194.65"
"A","3","1001399","2016-10-18 07:11:01","110#2016-10-18 07:11:01#15.72;123#2016-10-18 07:11:17#5.46;107#2016-10-18 07:11:22#3.15;108#2016-10-18 07:11:25#3.70;119#2016-10-18 07:11:29#0.83;114#2016-10-18 07:11:30#16.64;118#2016-10-18 07:11:47#48.90;122#2016-10-18 07:12:35#26.02","120.02"
"B","1","1000170","2016-10-18 07:11:40","105#2016-10-18 07:11:40#7.70;100#2016-10-18 07:11:47#6.53;111#2016-10-18 07:11:54#14.07;103#2016-10-18 07:12:08#11.33;116#2016-10-18 07:12:22#24.36;101#2016-10-18 07:12:46#10.50;121#2016-10-18 07:12:57#18.08;106#2016-10-18 07:13:15#3.30;113#2016-10-18 07:13:18#23.22","121.22"
"A","3","1036644","2016-10-18 07:12:26","110#2016-10-18 07:12:26#5.46;123#2016-10-18 07:12:32#2.96;107#2016-10-18 07:12:35#1.70;108#2016-10-18 07:12:36#2.00;119#2016-10-18 07:12:38#0.45;114#2016-10-18 07:12:39#15.95;118#2016-10-18 07:12:55#56.91;122#2016-10-18 07:13:52#30.48","116.48"
"A","3","1032361","2016-10-18 07:13:47","110#2016-10-18 07:13:47#9.84;123#2016-10-18 07:13:57#5.90;107#2016-10-18 07:14:03#5.30;108#2016-10-18 07:14:08#7.33;119#2016-10-18 07:14:15#1.50;114#2016-10-18 07:14:17#21.67;118#2016-10-18 07:14:39#117.37;122#2016-10-18 07:16:36#28.91","197.91"
"A","3","1002834","2016-10-18 07:16:08","110#2016-10-18 07:16:08#10.95;123#2016-10-18 07:16:19#7.52;107#2016-10-18 07:16:26#4.33;108#2016-10-18 07:16:30#5.10;119#2016-10-18 07:16:36#1.15;114#2016-10-18 07:16:37#21.40;118#2016-10-18 07:16:58#64.60;122#2016-10-18 07:18:03#25.18","140.18"
"A","2","1004271","2016-10-18 07:17:21","110#2016-10-18 07:17:21#13.13;123#2016-10-18 07:17:34#5.07;107#2016-10-18 07:17:39#3.47;108#2016-10-18 07:17:43#4.55;120#2016-10-18 07:17:47#0.70;117#2016-10-18 07:17:48#44.34","71.34"
"A","2","1002342","2016-10-18 07:17:23","110#2016-10-18 07:17:23#8.16;123#2016-10-18 07:17:31#4.42;107#2016-10-18 07:17:35#2.54;108#2016-10-18 07:17:38#2.99;120#2016-10-18 07:17:41#0.45;117#2016-10-18 07:17:41#10.18","28.18"
"A","2","1040166","2016-10-18 07:19:23","110#2016-10-18 07:19:23#10.48;123#2016-10-18 07:19:33#5.67;107#2016-10-18 07:19:39#3.27;108#2016-10-18 07:19:42#3.84;120#2016-10-18 07:19:46#0.58;117#2016-10-18 07:19:46#13.07","36.07"
"C","3","1002743","2016-10-18 07:19:50","115#2016-10-18 07:19:50#10.19;102#2016-10-18 07:20:00#11.31;109#2016-10-18 07:20:11#9.82;104#2016-10-18 07:20:21#33.62;112#2016-10-18 07:20:55#40.32;111#2016-10-18 07:21:35#12.16;103#2016-10-18 07:21:47#22.20;122#2016-10-18 07:22:11#19.23","160.23"
"A","2","1020389","2016-10-18 07:19:52","110#2016-10-18 07:19:52#11.81;123#2016-10-18 07:20:03#10.12;107#2016-10-18 07:20:13#2.98;108#2016-10-18 07:20:16#6.75;120#2016-10-18 07:20:23#0.67;117#2016-10-18 07:20:24#39.52","71.52000000000001"
"A","3","1018013","2016-10-18 07:20:22","110#2016-10-18 07:20:22#12.64;123#2016-10-18 07:20:35#7.95;107#2016-10-18 07:20:43#5.55;108#2016-10-18 07:20:48#6.00;119#2016-10-18 07:20:54#1.37;114#2016-10-18 07:20:56#21.03;118#2016-10-18 07:21:17#32.54;122#2016-10-18 07:21:49#38.99","125.99000000000001"
"A","3","1023697","2016-10-18 07:20:46","110#2016-10-18 07:20:46#11.43;123#2016-10-18 07:20:57#14.07;107#2016-10-18 07:21:11#5.12;108#2016-10-18 07:21:16#3.57;119#2016-10-18 07:21:20#0.80;114#2016-10-18 07:21:21#16.38;118#2016-10-18 07:21:37#51.79;122#2016-10-18 07:22:29#40.54","143.54"
"A","2","1006337","2016-10-18 07:20:59","110#2016-10-18 07:20:59#9.51;123#2016-10-18 07:21:08#5.15;107#2016-10-18 07:21:14#2.97;108#2016-10-18 07:21:17#3.49;120#2016-10-18 07:21:20#0.52;117#2016-10-18 07:21:21#11.87","33.87"
"B","3","1002935","2016-10-18 07:22:56","105#2016-10-18 07:22:56#9.76;100#2016-10-18 07:23:06#5.94;111#2016-10-18 07:23:12#24.67;103#2016-10-18 07:23:37#3.58;122#2016-10-18 07:23:42#30.70","76.7"
"A","2","1026771","2016-10-18 07:22:58","110#2016-10-18 07:22:58#11.34;123#2016-10-18 07:23:10#7.58;107#2016-10-18 07:23:17#6.61;108#2016-10-18 07:23:24#6.84;120#2016-10-18 07:23:31#0.75;117#2016-10-18 07:23:32#30.45","64.45"
"B","3","1012147","2016-10-18 07:23:03","105#2016-10-18 07:23:03#6.26;100#2016-10-18 07:23:10#5.80;111#2016-10-18 07:23:16#23.50;103#2016-10-18 07:23:39#4.13;122#2016-10-18 07:23:46#30.48","73.48"
"A","2","1006355","2016-10-18 07:24:38","110#2016-10-18 07:24:38#11.84;123#2016-10-18 07:24:50#4.86;107#2016-10-18 07:24:55#2.80;108#2016-10-18 07:24:58#3.60;120#2016-10-18 07:25:02#0.70;117#2016-10-18 07:25:02#15.13","39.13"
"A","3","1035901","2016-10-18 07:25:06","110#2016-10-18 07:25:06#7.24;123#2016-10-18 07:25:13#3.92;107#2016-10-18 07:25:17#2.26;108#2016-10-18 07:25:19#2.66;119#2016-10-18 07:25:22#0.60;114#2016-10-18 07:25:23#13.15;118#2016-10-18 07:25:36#13.68;122#2016-10-18 07:25:49#13.08","56.08"
"A","2","1030049","2016-10-18 07:25:08","110#2016-10-18 07:25:08#11.43;123#2016-10-18 07:25:19#4.36;107#2016-10-18 07:25:24#3.15;108#2016-10-18 07:25:27#4.09;120#2016-10-18 07:25:31#0.67;117#2016-10-18 07:25:32#29.32","53.32"
"A","3","1010223","2016-10-18 07:25:18","110#2016-10-18 07:25:18#7.27;123#2016-10-18 07:25:25#4.74;107#2016-10-18 07:25:30#2.98;108#2016-10-18 07:25:33#3.85;119#2016-10-18 07:25:36#0.87;114#2016-10-18 07:25:37#14.11;118#2016-10-18 07:25:51#37.79;122#2016-10-18 07:26:29#47.43","118.43"
"A","2","1037410","2016-10-18 07:25:35","110#2016-10-18 07:25:35#14.24;123#2016-10-18 07:25:50#7.71;107#2016-10-18 07:25:57#6.48;108#2016-10-18 07:26:04#8.35;120#2016-10-18 07:26:12#0.97;117#2016-10-18 07:26:13#21.83","59.83"
